0.994553303,0.201678955
2.240489859,0.269845988
3.485814536,0.393311493
4.731062729,0.523689308
6.047496371,0.658949854
7.220590309,0.872000853
8.465039661,1.074573897
9.736471133,1.342408615
10.95202625,1.652527713
12.19509462,1.979906339
13.43797179,2.324565738
14.62524879,2.686548401
15.67414683,3.035676713
16.66768371,3.380527324
17.66107719,3.738338514
18.65437506,4.104790091
19.64733831,4.50148302
20.64015815,4.911136529
21.59744673,5.312794138
22.37699932,5.681672569
23.15664296,6.04232206
24.07861197,6.416851485
24.8582283,6.779969658
25.63780821,7.146379407
26.55977722,7.520908832
27.37472222,7.910332295
28.33227712,8.287920256
29.3257184,8.641411253
30.37464831,8.987659437
31.56237147,9.309320296
32.76990176,9.629320193
34.04950253,9.874217529
35.29505666,9.976946107
36.54168158,9.982902357
37.78861243,9.96120937
39.03531384,9.96025331
40.28239766,9.924735705
41.52909907,9.923779646
42.77580047,9.922823587
44.02280781,9.894218291
45.2695857,9.886349922
46.51651656,9.864656935
47.76337093,9.849876258
49.01007233,9.848920198
50.25692671,9.83413952
51.50385757,9.812446534
52.75063545,9.804578165
53.9976428,9.775972869
55.2443442,9.77501681
56.49119857,9.760236132
57.73812943,9.738543145
58.9849838,9.723762468
60.23191466,9.702069481
61.47861606,9.701113421
62.7256234,9.672508125
63.97240129,9.664639757
65.21940863,9.636034461
66.46618652,9.628166092
67.71296441,9.620297724
68.95997175,9.591692428
70.20690261,9.569999441
71.45375698,9.555218763
72.70053487,9.547350395
73.94754221,9.518745099
75.19447307,9.497052112
76.44132744,9.482271434
77.68818182,9.467490757
78.93511267,9.44579777
80.18204353,9.424104783
81.4288979,9.409324105
82.67582876,9.387631118
83.92275962,9.365938132
85.16976696,9.337332836
86.41654485,9.329464467
87.66355219,9.300859171
88.91048305,9.279166184
90.15733742,9.264385506
91.40426828,9.24269252
92.65119914,9.220999533
93.89820648,9.192394237
95.14506085,9.177613559
96.39199171,9.155920572
97.63907554,9.120402967
98.88585342,9.112534599
99.63379778,9.118873272
