0.85364666,1.045053818
2.098639503,1.044880299
3.343979381,1.042194238
4.589232501,1.040136313
5.835613489,1.029912622
7.000527697,1.008603435
7.273168116,0.987627981
8.086173024,0.960295977
8.339740904,0.927179457
8.807161661,0.890952334
9.055705777,0.851286081
9.477174173,0.804379783
9.821747167,0.756212999
10.02899809,0.715056969
10.24054566,0.685715047
10.58296181,0.606622122
10.73064772,0.562534501
11.13515574,0.518240271
10.42605504,0.64941442
11.39078518,0.470198048
11.64610477,0.424399168
11.94268657,0.380314399
12.07246369,0.342085455
12.40981193,0.303304145
12.66372685,0.267675081
12.96712336,0.234342242
13.46176581,0.198470253
13.62406314,0.165157078
14.17559063,0.138070893
14.67814881,0.104979491
15.67898455,0.069788458
16.67855764,0.043739043
17.92523144,0.031395394
19.04702638,0.021817192
20.91520972,0.016531828
22.16037608,0.015102039
23.4056292,0.013044113
24.65079556,0.011614323
25.8957884,0.011440805
27.14078125,0.011267287
28.38577409,0.011093769
